[63, 39, 15]
0 34 23.0
0 39 55.0
0 62 56.0
39 78 27.0
39 79 86.0
1 21 22.0
1 49 1.0
1 2 51.0
1 0 39.0
3 58 4.0
3 1 17.0
4 5 34.0
4 46 37.0
4 3 12.0
6 52 20.0
6 4 13.0
7 8 6.0
7 6 2.0
9 35 4.0
9 7 4.0
10 61 9.0
10 9 15.0
11 12 5.0
11 10 16.0
13 66 5.0
13 11 4.0
14 50 58.0
14 13 6.0
50 74 66.0
15 68 25.0
15 16 5.0
15 77 90.0
15 69 67.0
15 14 6.0
17 18 12.0
17 15 11.0
19 20 46.0
19 17 2.0
20 22 6.0
23 24 2.0
23 19 14.0
25 63 45.0
25 23 2.0
63 72 24.0
26 28 41.0
26 25 1.0
28 56 45.0
27 36 20.0
27 26 20.0
29 47 24.0
29 27 25.0
30 45 25.0
30 29 18.0
31 51 18.0
31 32 20.0
31 30 17.0
51 75 8.0
33 37 21.0
33 31 38.0
38 39 96.0
40 41 24.0
40 33 8.0
41 42 28.0
43 76 6.0
43 40 10.0
44 57 12.0
44 43 7.0
48 50 12.0
53 54 13.0
53 44 3.0
55 63 13.0
59 63 26.0
60 67 9.0
60 53 2.0
64 65 22.0
64 60 10.0
65 70 6.0
71 73 4.0
71 64 3.0
