[23, 1, 55]
0 62 1.0
1 72 63.0
1 58 25.0
1 47 11.0
1 48 16.0
1 0 64.0
2 12 21.0
2 1 68.0
3 10 1.0
3 2 7.0
4 39 21.0
4 15 54.0
4 3 16.0
5 61 25.0
5 49 36.0
5 4 30.0
6 11 4.0
6 12 19.0
11 42 20.0
11 29 23.0
7 28 1.0
7 5 2.0
8 45 1.0
8 7 2.0
9 46 1.0
9 8 3.0
13 53 28.0
13 9 5.0
14 18 10.0
14 13 12.0
16 52 10.0
16 14 4.0
52 63 43.0
17 65 9.0
17 16 15.0
19 20 53.0
19 69 29.0
19 26 34.0
19 17 23.0
21 33 5.0
21 19 43.0
22 23 14.0
22 21 26.0
23 24 55.0
23 50 28.0
23 78 81.0
25 27 12.0
25 22 3.0
27 30 33.0
30 44 45.0
31 68 1.0
31 35 30.0
31 25 5.0
32 33 8.0
34 51 45.0
34 57 40.0
34 31 26.0
36 71 16.0
36 34 4.0
37 38 13.0
37 36 9.0
40 41 23.0
40 43 48.0
40 37 41.0
54 55 82.0
55 56 52.0
55 57 35.0
55 59 99.0
59 73 22.0
60 64 17.0
60 40 32.0
64 66 34.0
66 74 15.0
67 69 7.0
67 70 8.0
75 76 47.0
75 77 38.0
77 78 18.0
79 60 8.0
