[49, 1, 74]
0 22 16.0
0 27 31.0
27 56 9.0
1 55 7.0
1 70 67.0
1 20 75.0
1 67 79.0
1 0 10.0
2 49 80.0
2 24 36.0
2 1 82.0
49 51 50.0
49 68 53.0
3 46 1.0
3 2 1.0
4 76 50.0
4 65 47.0
4 3 29.0
5 53 44.0
5 36 63.0
5 4 30.0
6 64 31.0
6 5 30.0
7 23 24.0
7 6 10.0
8 60 3.0
8 7 2.0
9 14 1.0
9 8 2.0
10 37 9.0
10 9 4.0
11 25 2.0
11 10 9.0
25 79 32.0
12 36 34.0
13 15 3.0
13 11 1.0
15 19 26.0
19 66 30.0
16 50 31.0
16 17 59.0
16 18 48.0
16 13 50.0
21 78 4.0
21 16 6.0
26 76 31.0
28 38 8.0
28 21 10.0
29 59 78.0
29 43 56.0
29 64 65.0
30 31 34.0
31 58 12.0
31 38 23.0
32 33 31.0
32 28 11.0
33 34 43.0
35 45 41.0
35 41 36.0
35 36 1.0
39 40 87.0
40 42 34.0
40 43 37.0
44 46 2.0
47 48 35.0
47 49 5.0
52 62 7.0
52 54 43.0
54 56 6.0
57 61 35.0
57 63 39.0
61 68 30.0
69 71 17.0
69 32 15.0
72 73 26.0
73 74 35.0
74 75 38.0
74 76 12.0
74 77 4.0
