[68, 69, 9]
0 70 5.0
1 33 9.0
1 0 9.0
2 63 1.0
2 1 9.0
3 71 21.0
3 2 1.0
4 75 1.0
4 3 5.0
5 25 7.0
5 4 6.0
6 58 1.0
6 5 1.0
7 72 53.0
7 6 9.0
8 9 57.0
8 7 2.0
9 10 83.0
9 76 13.0
9 51 80.0
10 77 32.0
11 24 35.0
11 8 12.0
12 67 26.0
12 13 34.0
67 77 9.0
14 22 8.0
14 11 2.0
15 37 6.0
15 14 16.0
16 55 5.0
16 15 27.0
17 26 1.0
17 16 1.0
18 27 2.0
18 17 9.0
19 20 1.0
19 18 4.0
21 72 39.0
23 64 35.0
23 24 43.0
28 29 9.0
28 19 5.0
30 31 2.0
30 28 4.0
32 35 3.0
32 30 1.0
34 54 9.0
34 32 4.0
36 73 7.0
36 34 2.0
38 39 4.0
38 36 6.0
40 41 16.0
40 38 18.0
42 43 16.0
42 40 18.0
44 45 9.0
44 42 19.0
46 47 15.0
46 44 1.0
48 49 8.0
48 46 19.0
50 51 21.0
52 53 8.0
52 48 17.0
56 57 2.0
56 52 9.0
59 60 8.0
59 56 20.0
61 65 39.0
61 59 11.0
65 66 22.0
62 74 15.0
62 61 14.0
68 69 41.0
68 78 13.0
68 79 63.0
68 62 34.0
