[56, 66, 70]
0 39 11.0
1 77 3.0
1 0 1.0
2 30 10.0
2 1 1.0
3 72 5.0
3 2 2.0
4 5 6.0
4 3 7.0
6 46 10.0
6 10 10.0
6 4 38.0
46 70 23.0
7 28 10.0
7 6 11.0
8 50 7.0
8 7 12.0
9 11 28.0
9 8 13.0
12 35 1.0
12 9 1.0
13 70 87.0
14 16 23.0
14 12 2.0
15 67 28.0
15 14 1.0
17 18 4.0
17 15 1.0
19 43 53.0
19 44 6.0
19 37 35.0
19 17 66.0
20 31 1.0
20 19 15.0
21 53 13.0
21 20 2.0
22 32 1.0
22 21 4.0
23 62 18.0
23 22 18.0
24 66 89.0
66 70 95.0
66 71 48.0
66 75 30.0
25 29 9.0
25 23 14.0
26 74 12.0
26 25 5.0
27 33 2.0
27 26 6.0
34 51 1.0
34 27 1.0
36 38 7.0
36 34 8.0
40 41 3.0
40 36 9.0
42 45 60.0
42 73 24.0
42 68 14.0
42 40 6.0
47 69 19.0
47 48 15.0
47 42 46.0
49 52 7.0
49 47 11.0
54 55 1.0
54 49 10.0
56 70 40.0
56 57 93.0
56 71 23.0
56 58 67.0
59 60 17.0
59 54 11.0
61 63 1.0
61 59 8.0
64 65 6.0
64 61 4.0
76 78 1.0
76 64 2.0
79 76 2.0
