[2, 37, 20]
0 1 48.0
1 54 43.0
54 55 23.0
2 25 68.0
2 34 50.0
2 72 15.0
2 43 41.0
2 0 83.0
72 73 51.0
3 39 50.0
3 49 49.0
3 2 78.0
4 7 31.0
4 73 5.0
7 8 32.0
73 74 41.0
5 64 12.0
5 3 41.0
64 66 26.0
6 60 1.0
6 5 5.0
9 17 29.0
9 6 7.0
17 36 3.0
10 70 30.0
11 12 14.0
11 65 20.0
11 9 14.0
13 14 18.0
13 11 28.0
15 35 61.0
35 37 84.0
35 70 4.0
16 17 77.0
16 57 49.0
36 37 55.0
18 51 9.0
18 13 5.0
19 62 1.0
19 18 3.0
20 22 76.0
20 63 19.0
20 46 14.0
20 21 81.0
20 19 44.0
23 52 2.0
23 47 59.0
23 20 28.0
24 61 8.0
24 23 19.0
26 68 14.0
26 24 3.0
27 28 21.0
27 26 23.0
29 45 2.0
29 27 12.0
30 44 1.0
30 29 1.0
31 32 36.0
31 30 12.0
32 33 40.0
37 76 3.0
37 38 80.0
40 41 4.0
40 31 9.0
42 44 29.0
48 67 21.0
48 40 7.0
50 77 26.0
50 48 10.0
77 78 1.0
53 75 10.0
53 50 1.0
56 57 9.0
58 59 9.0
58 53 14.0
69 71 1.0
69 58 6.0
79 69 6.0
