[73, 47, 49]
0 20 26.0
1 30 4.0
1 0 7.0
2 68 15.0
2 64 47.0
2 1 1.0
3 67 48.0
3 15 60.0
3 2 14.0
15 44 34.0
4 28 49.0
4 11 4.0
4 3 38.0
5 66 21.0
5 77 23.0
66 68 7.0
6 74 17.0
6 27 1.0
6 4 25.0
7 62 20.0
7 6 23.0
8 69 7.0
8 74 34.0
9 10 7.0
9 7 17.0
10 56 3.0
56 57 36.0
12 13 7.0
12 9 17.0
13 19 3.0
14 15 25.0
14 49 83.0
49 50 56.0
49 52 14.0
44 46 11.0
16 21 28.0
16 45 26.0
16 75 63.0
16 12 32.0
17 59 40.0
18 24 6.0
18 16 44.0
22 23 17.0
22 25 9.0
22 18 37.0
25 63 26.0
63 65 36.0
26 29 1.0
26 22 18.0
31 32 3.0
31 26 16.0
33 34 27.0
33 48 10.0
33 31 6.0
34 35 24.0
36 37 48.0
36 78 55.0
36 38 4.0
36 33 38.0
38 39 12.0
40 41 1.0
40 36 64.0
41 42 14.0
42 43 51.0
46 47 46.0
47 49 8.0
47 50 3.0
47 51 82.0
52 53 46.0
52 54 21.0
53 55 48.0
57 58 26.0
58 59 56.0
58 60 23.0
60 61 9.0
70 71 25.0
70 76 70.0
70 72 39.0
70 40 19.0
71 73 100.0
73 79 97.0
