[60, 20, 57]
0 73 3.0
1 32 3.0
1 0 8.0
2 75 7.0
2 1 17.0
3 38 3.0
3 2 10.0
4 78 1.0
4 3 1.0
5 8 8.0
5 4 2.0
6 53 12.0
6 79 50.0
6 5 49.0
7 9 56.0
7 44 4.0
7 48 15.0
7 6 2.0
10 39 3.0
10 7 49.0
11 55 21.0
11 12 15.0
11 10 2.0
13 35 4.0
13 11 15.0
14 62 1.0
14 13 4.0
15 43 9.0
15 14 2.0
16 17 9.0
16 15 6.0
18 19 4.0
18 16 4.0
20 41 51.0
20 21 22.0
20 25 18.0
20 54 50.0
20 18 31.0
22 49 1.0
22 20 15.0
23 40 3.0
23 22 7.0
24 26 26.0
24 23 2.0
26 27 22.0
26 28 50.0
29 42 1.0
29 24 4.0
30 31 17.0
30 33 29.0
30 29 21.0
34 56 54.0
34 63 59.0
34 30 46.0
63 65 51.0
36 69 7.0
36 34 13.0
37 45 1.0
37 70 21.0
37 36 4.0
46 76 8.0
46 37 36.0
47 50 24.0
47 51 1.0
47 46 14.0
52 57 82.0
57 58 51.0
57 59 99.0
57 60 15.0
60 61 52.0
60 63 70.0
60 64 93.0
66 67 29.0
66 47 27.0
67 68 21.0
68 71 20.0
72 73 42.0
74 77 9.0
74 66 18.0
