[42, 16, 7]
0 67 4.0
1 2 8.0
1 0 9.0
3 73 4.0
3 1 4.0
4 5 1.0
4 3 9.0
6 37 4.0
6 4 15.0
7 58 54.0
7 8 88.0
7 68 84.0
7 50 80.0
7 6 75.0
9 31 5.0
9 7 36.0
10 66 5.0
10 9 4.0
11 54 4.0
11 10 1.0
12 15 8.0
12 11 2.0
13 53 23.0
13 12 18.0
53 60 6.0
14 56 1.0
14 13 6.0
16 69 99.0
16 70 58.0
16 57 29.0
16 77 17.0
16 14 75.0
17 18 14.0
17 16 71.0
19 49 7.0
19 17 7.0
20 32 1.0
20 19 4.0
21 22 19.0
21 20 4.0
23 46 12.0
23 21 4.0
24 28 1.0
24 23 17.0
25 26 1.0
25 24 3.0
27 29 1.0
27 25 3.0
30 38 6.0
30 27 1.0
33 34 6.0
33 30 2.0
35 36 5.0
35 33 1.0
39 71 1.0
39 35 3.0
40 41 2.0
40 39 16.0
42 55 19.0
42 51 47.0
42 43 61.0
42 65 59.0
42 40 91.0
44 59 1.0
44 42 38.0
45 47 7.0
45 44 7.0
48 52 1.0
48 45 5.0
61 76 3.0
61 48 2.0
62 63 4.0
62 61 1.0
64 72 1.0
64 62 3.0
74 75 8.0
74 64 2.0
78 79 8.0
78 74 9.0
