[74, 29, 46]
0 32 5.0
1 40 2.0
1 0 1.0
2 64 14.0
2 1 9.0
3 60 26.0
3 31 1.0
3 2 14.0
4 76 1.0
4 3 41.0
5 11 7.0
5 4 3.0
6 17 3.0
6 5 6.0
7 36 6.0
7 6 8.0
8 9 25.0
8 7 9.0
10 27 7.0
10 8 6.0
27 28 23.0
12 13 1.0
12 10 5.0
14 65 20.0
14 46 46.0
14 12 6.0
46 47 67.0
46 48 31.0
46 49 70.0
15 16 6.0
15 14 25.0
18 58 5.0
18 15 2.0
19 55 1.0
19 18 9.0
20 21 1.0
20 19 1.0
22 54 4.0
22 20 20.0
23 53 1.0
23 22 2.0
24 25 7.0
24 23 3.0
26 37 17.0
26 24 5.0
29 30 12.0
29 39 87.0
29 38 46.0
29 52 58.0
29 26 38.0
39 41 25.0
33 56 12.0
33 29 34.0
34 35 1.0
34 33 4.0
42 43 26.0
42 34 6.0
44 45 3.0
44 42 15.0
49 78 20.0
50 61 3.0
50 44 2.0
51 57 1.0
51 50 2.0
59 79 1.0
59 51 6.0
62 63 11.0
62 59 5.0
66 67 3.0
66 62 18.0
68 69 9.0
68 66 16.0
70 71 16.0
70 68 16.0
72 73 36.0
72 74 81.0
72 70 31.0
74 75 75.0
74 77 11.0
