[32, 51, 12]
0 43 34.0
0 75 12.0
1 19 15.0
1 10 21.0
1 0 9.0
2 59 10.0
2 21 45.0
2 1 5.0
3 31 41.0
3 2 30.0
31 49 12.0
4 44 14.0
4 3 13.0
5 26 5.0
5 20 76.0
5 41 38.0
5 4 5.0
6 48 9.0
6 5 63.0
7 9 1.0
7 6 11.0
9 38 16.0
8 63 7.0
8 7 4.0
11 20 7.0
12 13 69.0
12 34 64.0
12 52 63.0
12 24 54.0
12 8 3.0
13 39 35.0
14 15 26.0
14 69 35.0
14 12 65.0
16 17 35.0
16 14 11.0
17 65 33.0
18 22 33.0
18 16 4.0
22 62 27.0
23 25 10.0
23 18 6.0
27 76 25.0
76 77 54.0
28 29 49.0
29 30 35.0
29 49 8.0
32 33 68.0
32 45 89.0
32 64 86.0
32 56 36.0
32 23 94.0
35 36 19.0
35 32 48.0
37 40 10.0
37 69 2.0
42 46 15.0
42 35 18.0
47 50 10.0
47 51 55.0
47 52 52.0
50 51 83.0
50 53 5.0
51 77 49.0
51 54 30.0
55 57 7.0
55 42 25.0
58 60 11.0
60 61 28.0
60 64 15.0
66 67 23.0
66 55 25.0
68 70 48.0
68 71 54.0
68 66 58.0
72 77 27.0
73 74 11.0
73 68 10.0
78 79 84.0
78 73 26.0
