[3, 5, 44]
0 76 26.0
1 2 60.0
1 0 4.0
2 66 12.0
2 16 1.0
3 28 90.0
3 29 32.0
3 32 48.0
3 74 91.0
3 1 98.0
4 57 3.0
4 3 35.0
5 30 93.0
5 42 6.0
5 17 62.0
5 13 59.0
5 4 59.0
17 23 19.0
6 28 40.0
7 34 36.0
7 24 24.0
7 5 5.0
8 31 16.0
8 33 45.0
8 9 45.0
8 7 58.0
33 35 86.0
10 33 12.0
11 64 1.0
11 8 36.0
12 14 55.0
12 11 19.0
14 65 13.0
14 50 56.0
15 56 8.0
15 77 12.0
18 25 6.0
18 12 22.0
19 73 8.0
19 18 9.0
20 63 31.0
20 21 11.0
20 19 20.0
22 55 3.0
22 20 11.0
26 46 4.0
26 22 4.0
27 76 20.0
35 36 20.0
35 75 50.0
37 66 10.0
38 39 20.0
38 26 2.0
40 41 1.0
40 38 2.0
43 52 47.0
43 78 37.0
43 44 83.0
43 40 63.0
44 79 89.0
44 45 27.0
44 51 43.0
47 48 25.0
47 56 32.0
48 66 2.0
49 53 6.0
49 43 26.0
54 58 13.0
54 59 51.0
54 60 46.0
54 49 61.0
61 62 11.0
61 54 34.0
67 68 15.0
67 61 3.0
69 70 1.0
69 67 7.0
71 72 9.0
71 69 12.0
