[33, 12, 69]
0 11 3.0
1 2 3.0
1 0 2.0
3 73 42.0
3 9 12.0
3 1 40.0
4 49 6.0
4 3 23.0
5 25 9.0
5 4 8.0
6 7 2.0
6 5 9.0
8 43 3.0
8 6 2.0
10 76 18.0
10 8 5.0
12 13 58.0
12 60 18.0
12 14 51.0
12 47 100.0
12 10 37.0
15 16 15.0
15 12 40.0
17 28 1.0
17 15 5.0
18 29 2.0
18 17 6.0
19 78 4.0
19 18 1.0
20 38 2.0
20 19 1.0
21 66 6.0
21 20 18.0
22 27 2.0
22 21 6.0
23 62 8.0
23 22 4.0
24 26 6.0
24 23 3.0
30 42 15.0
30 24 19.0
31 44 9.0
31 30 18.0
32 71 3.0
32 31 1.0
33 34 80.0
33 35 13.0
33 57 21.0
33 48 83.0
33 32 27.0
36 58 22.0
36 50 13.0
36 33 15.0
37 59 1.0
37 36 11.0
39 40 63.0
39 37 1.0
40 72 81.0
40 45 38.0
41 46 4.0
41 39 1.0
51 52 7.0
51 41 8.0
53 54 15.0
53 51 2.0
55 79 1.0
55 53 4.0
56 61 8.0
56 55 2.0
63 64 8.0
63 56 3.0
65 67 28.0
65 63 18.0
68 69 97.0
68 65 15.0
69 70 22.0
69 74 38.0
69 75 18.0
77 68 6.0
