[54, 17, 22]
0 43 46.0
1 8 18.0
1 0 11.0
2 76 27.0
2 47 24.0
2 1 29.0
3 53 12.0
3 2 15.0
4 11 4.0
4 7 2.0
4 3 10.0
5 12 7.0
5 4 8.0
6 54 91.0
6 5 9.0
54 55 71.0
54 74 58.0
9 10 8.0
9 6 10.0
10 63 18.0
13 26 16.0
13 9 14.0
14 76 8.0
15 32 37.0
15 31 33.0
15 13 33.0
16 43 4.0
17 33 29.0
17 44 10.0
17 18 54.0
17 60 25.0
17 15 83.0
44 58 15.0
18 20 50.0
60 61 6.0
19 48 4.0
19 17 52.0
21 64 2.0
21 19 2.0
22 73 11.0
22 23 75.0
22 37 61.0
22 65 38.0
22 21 58.0
24 34 48.0
24 49 16.0
24 22 1.0
25 27 56.0
25 70 6.0
25 24 48.0
28 29 36.0
28 30 42.0
28 25 11.0
35 36 30.0
35 28 37.0
38 39 52.0
38 40 59.0
38 41 10.0
38 35 66.0
39 42 15.0
45 46 9.0
45 38 3.0
50 51 13.0
50 45 14.0
52 54 67.0
56 72 39.0
56 66 19.0
56 50 24.0
72 78 33.0
57 59 7.0
57 56 2.0
62 67 8.0
62 57 18.0
68 77 1.0
68 62 1.0
69 71 40.0
69 68 10.0
71 75 8.0
79 69 15.0
