[9, 11, 53]
0 35 21.0
1 32 33.0
1 0 4.0
32 33 12.0
2 52 9.0
2 1 13.0
3 57 23.0
3 2 3.0
4 63 2.0
4 3 15.0
5 58 31.0
5 51 48.0
5 4 60.0
6 55 4.0
6 5 33.0
7 13 8.0
7 6 18.0
8 72 37.0
8 7 14.0
9 14 13.0
9 17 39.0
9 30 78.0
9 10 3.0
9 8 43.0
30 61 10.0
11 68 32.0
11 59 74.0
11 34 1.0
11 42 27.0
11 9 98.0
34 40 41.0
12 43 1.0
12 11 68.0
43 46 11.0
15 69 35.0
15 12 1.0
16 50 16.0
16 15 6.0
18 19 7.0
18 16 13.0
20 25 19.0
20 39 12.0
20 18 45.0
21 49 23.0
21 36 38.0
21 20 44.0
22 37 5.0
22 27 53.0
27 62 16.0
27 72 22.0
23 24 15.0
23 21 8.0
26 69 40.0
26 64 54.0
26 38 23.0
28 67 19.0
28 56 41.0
28 23 28.0
29 60 2.0
29 28 40.0
31 37 6.0
41 42 3.0
44 65 2.0
44 29 1.0
45 47 13.0
45 44 15.0
48 49 35.0
48 70 17.0
53 54 99.0
53 66 24.0
53 71 93.0
53 73 59.0
53 45 26.0
74 75 34.0
74 76 17.0
74 53 41.0
77 78 7.0
77 74 8.0
79 77 16.0
