[70, 11, 50]
0 8 55.0
0 11 87.0
8 58 23.0
11 53 82.0
11 18 7.0
11 25 37.0
1 57 3.0
1 0 46.0
2 26 37.0
2 31 11.0
2 1 11.0
3 45 35.0
3 2 23.0
4 73 48.0
4 66 32.0
4 3 23.0
66 68 53.0
5 54 64.0
5 78 37.0
6 36 32.0
6 4 15.0
7 20 7.0
7 17 11.0
7 6 25.0
20 21 31.0
9 36 40.0
10 72 5.0
10 37 24.0
10 7 54.0
37 46 25.0
18 61 30.0
12 29 37.0
12 71 23.0
13 75 7.0
13 45 28.0
14 70 92.0
70 71 81.0
70 73 26.0
15 59 6.0
16 75 11.0
19 54 7.0
21 23 28.0
22 76 19.0
22 10 53.0
24 29 28.0
24 27 42.0
27 54 17.0
28 64 4.0
28 61 14.0
30 32 17.0
32 51 45.0
33 34 19.0
33 40 14.0
33 22 1.0
34 35 20.0
38 39 29.0
38 59 1.0
39 41 32.0
42 57 28.0
43 47 4.0
43 33 1.0
44 70 3.0
44 48 3.0
48 49 39.0
50 67 62.0
50 68 76.0
50 51 80.0
50 56 35.0
68 69 17.0
52 55 30.0
52 58 19.0
52 59 67.0
60 62 4.0
60 63 2.0
60 43 48.0
62 65 45.0
74 76 22.0
77 79 29.0
77 60 47.0
