[69, 64, 17]
0 29 21.0
0 59 41.0
0 49 29.0
29 38 15.0
49 51 33.0
49 58 49.0
1 9 7.0
1 54 12.0
1 0 11.0
2 67 73.0
2 1 12.0
67 69 59.0
3 14 8.0
3 2 2.0
4 12 2.0
4 55 18.0
4 3 13.0
12 15 26.0
5 13 13.0
5 4 30.0
6 71 11.0
6 5 13.0
7 65 4.0
7 6 4.0
8 10 11.0
8 7 17.0
11 18 15.0
11 8 8.0
15 56 5.0
16 25 13.0
16 11 17.0
17 35 91.0
17 19 16.0
17 37 21.0
17 36 52.0
17 16 93.0
36 37 30.0
20 73 23.0
20 17 99.0
21 42 3.0
21 31 19.0
21 20 20.0
22 38 34.0
38 57 15.0
23 24 13.0
23 21 20.0
26 60 14.0
26 23 27.0
27 28 4.0
27 26 1.0
30 32 4.0
30 27 1.0
33 34 18.0
33 50 10.0
33 30 25.0
39 40 3.0
39 33 28.0
41 42 43.0
41 72 16.0
43 44 11.0
43 45 27.0
43 39 37.0
46 51 33.0
46 47 33.0
46 48 86.0
48 68 24.0
58 75 26.0
52 53 15.0
53 55 29.0
61 62 5.0
61 43 29.0
63 64 16.0
64 66 33.0
64 67 75.0
64 69 97.0
69 70 12.0
69 74 52.0
70 74 73.0
70 76 68.0
77 78 5.0
77 61 2.0
79 77 54.0
