[0, 11, 14]
0 5 97.0
0 40 18.0
0 17 39.0
0 3 44.0
3 18 9.0
3 32 35.0
1 77 46.0
1 0 22.0
2 78 2.0
2 31 42.0
2 1 14.0
31 44 62.0
32 36 65.0
32 37 29.0
4 9 12.0
4 19 9.0
4 2 45.0
19 79 58.0
6 33 16.0
6 47 3.0
6 4 31.0
7 61 40.0
7 6 25.0
61 62 40.0
8 11 75.0
11 76 79.0
11 77 48.0
11 53 73.0
10 34 9.0
10 7 10.0
12 38 16.0
12 10 14.0
13 21 5.0
13 46 34.0
13 12 10.0
21 22 29.0
14 15 61.0
14 16 64.0
14 50 63.0
14 44 34.0
20 50 31.0
23 63 22.0
23 24 10.0
23 13 15.0
24 25 16.0
26 35 18.0
26 27 27.0
26 23 37.0
27 43 34.0
28 29 1.0
28 26 13.0
30 31 1.0
39 41 4.0
39 28 14.0
42 45 32.0
42 72 37.0
42 39 1.0
48 49 38.0
48 51 39.0
48 42 16.0
52 53 34.0
54 55 48.0
55 56 74.0
55 64 32.0
57 58 3.0
57 48 39.0
59 60 48.0
60 61 10.0
62 64 28.0
65 66 5.0
65 67 20.0
65 57 33.0
68 69 3.0
68 65 15.0
70 71 38.0
70 68 6.0
71 73 37.0
74 75 2.0
74 70 6.0
