[7, 66, 31]
0 21 5.0
1 47 12.0
1 0 16.0
2 68 1.0
2 1 14.0
3 30 13.0
3 2 10.0
4 16 9.0
4 3 2.0
5 69 1.0
5 4 1.0
6 12 2.0
6 5 7.0
7 45 30.0
7 35 85.0
7 26 17.0
7 59 11.0
7 6 9.0
8 71 58.0
8 30 66.0
8 43 37.0
9 70 15.0
9 7 97.0
10 23 1.0
10 9 1.0
11 46 3.0
11 10 10.0
13 58 30.0
13 11 24.0
14 15 37.0
15 35 9.0
17 29 32.0
17 48 15.0
29 31 38.0
18 56 2.0
18 13 3.0
19 20 7.0
19 22 22.0
19 18 20.0
20 54 49.0
24 49 16.0
24 25 6.0
24 19 10.0
25 72 3.0
27 44 9.0
27 24 29.0
44 50 14.0
28 74 17.0
28 27 11.0
31 32 43.0
31 39 21.0
31 33 51.0
39 58 53.0
39 40 67.0
33 34 27.0
33 55 33.0
55 57 28.0
36 37 2.0
36 28 20.0
38 67 7.0
38 64 21.0
64 65 5.0
64 66 63.0
41 42 26.0
41 62 15.0
41 36 1.0
51 52 16.0
51 41 22.0
52 53 32.0
60 62 7.0
61 63 2.0
61 51 2.0
65 66 23.0
66 72 74.0
66 73 74.0
75 76 5.0
75 61 1.0
77 78 19.0
77 79 12.0
77 75 20.0
