[54, 62, 75]
0 41 14.0
41 44 31.0
1 17 28.0
1 18 13.0
1 0 35.0
2 16 10.0
2 13 49.0
2 1 8.0
3 11 18.0
3 2 33.0
4 42 12.0
4 3 2.0
5 12 18.0
5 4 6.0
6 71 2.0
6 5 17.0
7 25 13.0
7 6 17.0
8 60 27.0
8 7 14.0
9 76 58.0
9 40 56.0
9 10 42.0
9 8 50.0
14 78 22.0
14 33 9.0
14 9 1.0
15 57 1.0
15 14 6.0
19 47 4.0
19 15 2.0
20 21 30.0
20 28 36.0
20 19 9.0
21 22 59.0
23 24 9.0
23 20 11.0
26 27 41.0
26 43 18.0
26 23 17.0
29 32 5.0
29 26 3.0
30 31 40.0
30 68 29.0
30 33 53.0
34 35 7.0
34 29 15.0
36 42 6.0
37 38 9.0
37 34 7.0
39 40 40.0
45 46 16.0
45 37 14.0
48 61 71.0
48 49 63.0
48 50 53.0
48 45 8.0
50 51 3.0
52 53 19.0
52 54 43.0
52 48 78.0
54 59 30.0
54 55 18.0
54 56 100.0
58 59 29.0
62 74 24.0
62 63 11.0
62 64 4.0
62 65 52.0
62 52 84.0
63 77 9.0
66 72 19.0
66 62 65.0
67 68 8.0
69 70 21.0
69 66 27.0
70 73 22.0
70 75 68.0
75 79 41.0
