[35, 71, 55]
0 15 47.0
0 54 7.0
15 56 43.0
1 5 58.0
1 13 18.0
1 77 9.0
13 15 42.0
2 55 41.0
2 0 12.0
3 14 8.0
3 52 39.0
3 39 24.0
3 2 56.0
4 34 2.0
4 6 29.0
6 7 5.0
7 35 92.0
8 55 68.0
9 35 34.0
10 46 42.0
11 63 16.0
11 3 1.0
63 64 5.0
12 74 6.0
12 11 22.0
56 58 39.0
16 38 22.0
16 12 11.0
17 67 54.0
17 50 36.0
17 16 12.0
18 77 22.0
18 23 31.0
19 57 12.0
19 27 49.0
19 41 53.0
19 17 11.0
20 72 48.0
20 28 56.0
20 19 57.0
28 30 27.0
21 55 68.0
22 29 28.0
22 20 8.0
24 73 42.0
24 22 2.0
25 26 13.0
25 71 84.0
26 69 34.0
26 53 43.0
71 73 88.0
71 75 37.0
30 33 9.0
31 35 99.0
32 55 92.0
32 35 62.0
32 46 16.0
36 68 5.0
36 24 9.0
37 51 37.0
37 40 34.0
37 42 3.0
37 36 62.0
43 44 48.0
43 62 15.0
44 45 50.0
44 47 57.0
45 47 25.0
45 72 26.0
48 49 42.0
48 51 14.0
49 70 40.0
49 61 45.0
59 60 1.0
59 37 58.0
65 66 16.0
65 71 24.0
76 78 25.0
76 79 35.0
76 59 34.0
