[9, 37, 16]
0 31 26.0
1 75 1.0
1 0 1.0
2 58 9.0
2 1 4.0
3 5 22.0
3 2 11.0
4 28 32.0
4 3 12.0
28 29 40.0
6 18 66.0
6 26 19.0
6 48 58.0
6 4 22.0
7 53 6.0
7 6 2.0
8 67 9.0
8 13 27.0
8 7 22.0
9 10 65.0
9 11 48.0
9 32 85.0
9 57 71.0
9 8 6.0
12 68 7.0
12 9 96.0
14 69 4.0
14 12 18.0
15 71 4.0
15 14 5.0
16 17 28.0
16 63 29.0
16 76 42.0
16 19 59.0
16 15 87.0
20 35 11.0
20 16 47.0
21 41 11.0
21 20 28.0
22 23 3.0
22 21 1.0
24 65 20.0
25 59 34.0
25 22 3.0
27 50 8.0
27 25 1.0
30 33 2.0
30 27 1.0
34 36 11.0
34 30 4.0
37 38 44.0
37 39 65.0
37 40 89.0
37 51 79.0
39 59 35.0
42 45 4.0
42 34 10.0
43 44 13.0
43 42 1.0
46 60 12.0
46 43 10.0
47 49 2.0
47 46 5.0
52 54 5.0
52 47 5.0
55 77 20.0
55 52 7.0
56 61 9.0
56 55 8.0
62 63 41.0
62 64 23.0
62 65 65.0
66 70 7.0
66 56 1.0
72 73 37.0
72 74 35.0
72 66 1.0
73 78 9.0
79 72 33.0
