[7, 41, 63]
0 50 7.0
1 37 3.0
1 0 3.0
2 6 8.0
2 1 6.0
3 70 18.0
3 2 6.0
70 72 33.0
4 10 1.0
4 3 6.0
5 41 19.0
5 4 17.0
41 42 13.0
41 44 59.0
41 45 63.0
7 35 91.0
7 13 11.0
7 17 45.0
7 8 63.0
7 5 58.0
9 26 3.0
9 7 19.0
11 21 27.0
11 9 4.0
21 68 4.0
12 40 8.0
12 11 1.0
14 15 8.0
14 12 15.0
16 36 11.0
16 14 18.0
18 19 6.0
18 16 11.0
20 49 9.0
20 18 2.0
22 54 6.0
22 20 1.0
23 43 6.0
23 22 9.0
24 51 1.0
24 23 4.0
25 55 20.0
25 24 8.0
27 75 33.0
27 25 4.0
75 76 40.0
28 67 6.0
28 27 14.0
29 72 32.0
30 42 14.0
31 32 1.0
31 28 1.0
33 34 1.0
33 31 1.0
38 39 15.0
38 33 4.0
46 69 1.0
46 38 2.0
47 48 1.0
47 46 7.0
52 53 6.0
52 47 1.0
56 63 17.0
56 57 41.0
56 58 11.0
56 52 8.0
63 64 54.0
63 65 74.0
63 66 39.0
58 71 28.0
59 60 2.0
59 56 7.0
61 62 6.0
61 59 1.0
73 74 11.0
73 61 9.0
77 78 47.0
77 79 49.0
77 73 23.0
