[53, 68, 52]
0 48 4.0
1 36 2.0
1 0 5.0
2 73 16.0
2 1 2.0
3 30 11.0
3 17 31.0
3 2 1.0
4 25 40.0
4 3 14.0
5 25 15.0
6 18 28.0
6 77 26.0
6 4 7.0
7 19 9.0
7 6 41.0
8 20 75.0
8 7 1.0
20 66 38.0
9 58 1.0
9 8 1.0
10 20 25.0
11 12 1.0
11 9 3.0
13 57 8.0
13 11 1.0
14 54 60.0
14 15 48.0
14 49 54.0
14 13 31.0
16 40 1.0
16 14 30.0
21 37 42.0
21 31 66.0
21 22 47.0
21 16 36.0
23 39 32.0
23 21 45.0
24 32 4.0
24 23 3.0
26 27 7.0
26 24 1.0
28 55 34.0
28 26 15.0
29 55 35.0
33 34 12.0
33 28 6.0
35 50 12.0
35 33 11.0
38 39 24.0
41 42 5.0
41 35 15.0
43 51 8.0
43 41 1.0
44 45 47.0
44 46 44.0
44 43 38.0
47 52 76.0
52 53 54.0
52 56 51.0
52 57 49.0
53 56 65.0
53 78 74.0
53 59 17.0
60 61 2.0
60 44 11.0
62 63 10.0
62 60 5.0
64 76 17.0
64 62 27.0
65 67 20.0
67 68 40.0
68 69 70.0
68 70 82.0
68 73 70.0
69 71 25.0
71 72 33.0
74 75 4.0
74 79 2.0
74 64 23.0
