[33, 59, 32]
0 27 8.0
1 75 18.0
1 0 1.0
2 73 29.0
2 1 9.0
3 69 22.0
3 66 59.0
3 4 45.0
3 2 8.0
5 46 16.0
5 74 16.0
5 3 9.0
6 78 10.0
6 5 23.0
7 16 1.0
7 6 9.0
8 39 18.0
8 28 19.0
8 7 29.0
9 10 14.0
9 8 26.0
11 76 4.0
11 9 13.0
12 50 9.0
12 11 4.0
13 77 2.0
13 12 16.0
14 15 27.0
14 45 19.0
14 13 1.0
45 65 38.0
17 45 38.0
18 62 5.0
18 19 25.0
18 14 42.0
20 79 30.0
20 18 44.0
21 48 19.0
21 20 2.0
22 23 17.0
22 21 6.0
24 25 1.0
24 22 13.0
26 60 1.0
26 24 1.0
29 53 7.0
29 26 1.0
30 40 1.0
30 29 5.0
31 32 72.0
31 33 23.0
32 33 88.0
32 43 30.0
32 79 32.0
33 43 17.0
33 44 53.0
34 35 21.0
34 64 60.0
34 30 54.0
35 42 12.0
35 49 23.0
36 37 9.0
36 34 46.0
38 41 5.0
38 36 9.0
47 51 9.0
47 38 4.0
52 54 6.0
52 47 10.0
55 56 3.0
55 67 5.0
55 52 25.0
57 58 1.0
57 55 37.0
59 61 35.0
59 63 89.0
59 68 27.0
59 72 37.0
59 57 77.0
61 68 12.0
61 70 10.0
71 59 80.0
