[37, 20, 14]
0 14 50.0
0 4 54.0
0 17 1.0
14 67 1.0
14 15 70.0
14 16 61.0
4 20 37.0
1 19 26.0
1 0 33.0
2 31 12.0
2 1 14.0
3 73 15.0
3 2 9.0
20 21 77.0
20 40 5.0
20 74 50.0
5 27 1.0
5 3 4.0
6 7 28.0
6 5 17.0
8 10 11.0
8 6 1.0
9 11 2.0
9 8 1.0
12 69 4.0
12 9 1.0
13 36 20.0
13 12 4.0
15 18 16.0
21 62 46.0
22 23 1.0
22 13 4.0
24 58 19.0
24 37 28.0
24 22 18.0
37 61 91.0
37 38 30.0
25 26 48.0
25 28 59.0
25 24 34.0
28 50 33.0
29 30 30.0
29 32 14.0
29 25 32.0
32 33 13.0
33 34 9.0
34 56 36.0
35 37 47.0
39 41 12.0
39 29 1.0
42 70 6.0
42 39 6.0
43 64 2.0
43 42 15.0
44 49 13.0
44 43 13.0
45 46 1.0
45 44 11.0
47 48 7.0
47 45 3.0
51 52 4.0
51 54 39.0
51 47 21.0
52 65 12.0
52 63 62.0
53 55 42.0
53 59 39.0
53 51 8.0
59 68 32.0
57 58 48.0
60 66 15.0
60 71 52.0
60 53 42.0
72 75 7.0
72 60 1.0
76 77 19.0
76 78 1.0
76 72 9.0
78 79 7.0
