[23, 5, 26]
0 28 26.0
1 53 15.0
1 0 4.0
2 22 2.0
2 1 7.0
3 9 34.0
9 28 5.0
4 19 33.0
4 63 69.0
4 23 77.0
4 2 31.0
19 20 6.0
63 64 17.0
23 24 15.0
23 50 83.0
23 74 5.0
5 18 3.0
5 70 34.0
5 57 46.0
5 6 8.0
5 4 93.0
57 59 20.0
6 26 86.0
6 21 51.0
26 27 99.0
26 29 19.0
7 65 2.0
7 77 35.0
7 5 71.0
8 11 8.0
8 7 23.0
10 49 32.0
10 66 8.0
12 32 16.0
12 8 4.0
32 55 76.0
13 58 4.0
13 12 7.0
14 15 39.0
14 31 6.0
14 47 57.0
14 13 58.0
16 17 18.0
16 78 19.0
17 43 6.0
20 46 29.0
25 26 86.0
29 75 20.0
75 76 62.0
75 78 1.0
30 32 4.0
30 45 8.0
33 69 5.0
33 34 35.0
33 14 29.0
34 37 27.0
37 38 25.0
35 36 27.0
35 60 41.0
36 54 15.0
54 55 68.0
39 61 13.0
39 33 29.0
40 50 2.0
41 42 17.0
42 44 15.0
42 52 46.0
44 48 40.0
48 51 43.0
51 54 1.0
56 60 49.0
59 62 39.0
64 66 27.0
67 68 10.0
67 71 21.0
67 39 33.0
68 71 48.0
72 73 1.0
72 67 14.0
79 72 36.0
