[72, 74, 18]
0 73 34.0
0 54 7.0
54 61 64.0
1 72 51.0
1 73 55.0
1 13 43.0
72 74 38.0
2 11 7.0
2 0 25.0
3 48 19.0
3 4 25.0
3 2 6.0
5 37 14.0
5 56 10.0
6 22 9.0
6 3 46.0
7 8 1.0
7 6 5.0
9 66 14.0
9 69 3.0
9 22 57.0
10 19 26.0
10 7 3.0
12 14 2.0
12 10 29.0
15 32 5.0
15 12 9.0
16 36 47.0
17 68 2.0
17 15 4.0
18 65 30.0
18 67 60.0
18 70 62.0
18 47 93.0
18 17 59.0
20 21 7.0
20 18 98.0
21 23 32.0
24 42 35.0
24 48 47.0
25 57 3.0
25 20 3.0
26 39 25.0
26 75 45.0
26 27 21.0
26 25 76.0
28 29 10.0
28 34 44.0
28 26 80.0
29 30 29.0
29 62 9.0
31 33 8.0
33 58 12.0
35 36 35.0
35 41 10.0
35 37 66.0
41 43 62.0
38 39 14.0
38 58 15.0
40 41 39.0
40 63 14.0
40 71 46.0
71 72 2.0
44 45 36.0
44 46 1.0
44 28 43.0
45 46 36.0
49 50 15.0
50 51 5.0
51 72 100.0
52 53 72.0
52 77 45.0
52 54 44.0
55 57 22.0
59 76 2.0
59 44 1.0
60 64 56.0
60 70 39.0
74 77 17.0
74 78 98.0
74 79 81.0
