[52, 6, 7]
0 66 31.0
0 76 22.0
1 7 11.0
1 28 20.0
1 0 19.0
7 8 91.0
7 10 58.0
7 58 5.0
2 64 5.0
2 9 16.0
3 47 2.0
3 1 15.0
4 18 7.0
4 37 37.0
4 3 34.0
18 50 1.0
5 42 15.0
5 74 3.0
5 4 23.0
74 75 77.0
6 22 20.0
6 13 36.0
6 63 34.0
6 46 55.0
58 61 13.0
11 12 1.0
12 14 24.0
14 38 15.0
38 39 26.0
15 49 12.0
15 5 5.0
16 32 11.0
16 15 21.0
17 45 37.0
17 28 50.0
17 52 31.0
52 65 40.0
52 55 9.0
52 56 1.0
19 33 29.0
19 26 36.0
19 16 8.0
33 41 24.0
20 66 16.0
21 22 14.0
21 42 22.0
23 24 36.0
24 25 17.0
24 59 34.0
25 57 37.0
27 28 53.0
27 29 14.0
29 30 22.0
31 54 51.0
31 32 17.0
34 35 19.0
34 36 15.0
34 19 19.0
35 43 30.0
36 60 1.0
43 48 21.0
39 74 55.0
40 53 26.0
40 50 55.0
44 45 42.0
44 51 11.0
55 56 37.0
55 57 20.0
61 62 10.0
62 64 25.0
67 68 26.0
67 34 4.0
69 70 20.0
69 67 6.0
71 72 3.0
71 73 17.0
71 69 22.0
77 78 45.0
77 79 1.0
77 71 9.0
