[68, 31, 42]
0 39 34.0
0 77 8.0
1 10 30.0
1 0 16.0
10 73 39.0
2 48 4.0
2 14 31.0
2 1 21.0
3 16 13.0
3 11 25.0
3 2 31.0
4 38 7.0
4 3 13.0
5 78 3.0
5 4 7.0
6 52 10.0
6 5 12.0
7 8 44.0
7 6 3.0
8 24 3.0
24 60 16.0
9 22 27.0
9 7 20.0
22 23 37.0
12 67 13.0
12 54 39.0
12 9 14.0
13 32 49.0
13 31 81.0
13 12 18.0
31 61 61.0
31 33 71.0
31 79 20.0
15 28 2.0
15 76 24.0
15 72 11.0
15 13 23.0
28 29 10.0
17 19 45.0
17 18 25.0
17 15 35.0
18 20 25.0
18 58 26.0
20 74 41.0
21 53 16.0
21 17 10.0
23 50 39.0
25 64 17.0
25 21 1.0
26 65 11.0
26 75 5.0
26 25 2.0
27 43 27.0
29 40 32.0
30 59 47.0
30 46 19.0
34 55 14.0
34 35 8.0
35 65 1.0
36 66 4.0
36 26 7.0
37 62 4.0
37 36 9.0
41 63 17.0
41 44 3.0
41 37 7.0
42 43 30.0
42 45 16.0
42 59 83.0
42 79 13.0
47 66 43.0
49 69 8.0
49 41 16.0
51 53 36.0
51 56 15.0
57 68 89.0
57 70 8.0
57 49 15.0
68 70 93.0
68 71 17.0
