[40, 72, 24]
0 37 11.0
1 35 5.0
1 0 2.0
2 70 16.0
2 66 31.0
2 1 23.0
3 36 17.0
3 2 10.0
4 45 21.0
4 7 24.0
4 3 15.0
5 10 40.0
5 14 36.0
5 73 17.0
5 4 20.0
10 44 23.0
6 8 1.0
8 44 27.0
9 11 42.0
9 15 5.0
9 5 65.0
11 23 12.0
12 24 3.0
12 55 10.0
12 9 49.0
24 47 65.0
24 32 63.0
24 58 55.0
13 69 37.0
13 31 6.0
13 12 45.0
16 30 29.0
16 45 36.0
30 33 56.0
17 47 13.0
17 67 7.0
18 71 1.0
18 13 22.0
19 60 1.0
19 18 12.0
20 46 30.0
20 19 19.0
21 46 5.0
22 29 33.0
25 26 43.0
25 29 31.0
26 33 56.0
33 34 2.0
27 50 53.0
27 61 24.0
27 28 13.0
27 20 67.0
50 51 1.0
28 62 3.0
62 63 15.0
38 39 18.0
38 27 17.0
40 76 71.0
40 41 68.0
40 48 98.0
40 42 47.0
48 78 32.0
43 46 10.0
43 68 25.0
68 72 54.0
49 56 24.0
49 50 20.0
56 57 33.0
51 54 5.0
51 52 54.0
52 53 34.0
52 54 21.0
57 59 15.0
64 65 46.0
65 67 13.0
72 74 21.0
72 75 78.0
72 76 55.0
74 77 9.0
79 38 11.0
