[41, 54, 64]
0 53 6.0
1 48 4.0
1 0 4.0
2 6 6.0
2 1 3.0
3 21 15.0
3 2 1.0
4 27 17.0
4 23 18.0
4 3 28.0
5 65 2.0
5 4 6.0
7 18 47.0
7 75 57.0
7 8 76.0
7 5 38.0
9 35 5.0
9 7 5.0
10 67 13.0
10 9 2.0
11 75 24.0
12 29 1.0
12 10 8.0
13 50 52.0
13 38 15.0
13 12 2.0
14 68 20.0
14 19 39.0
14 13 46.0
19 45 3.0
19 26 67.0
15 16 32.0
15 54 88.0
15 64 28.0
15 14 25.0
54 55 39.0
54 56 50.0
54 58 80.0
64 70 14.0
64 74 77.0
64 71 67.0
17 66 6.0
17 15 18.0
20 22 39.0
20 24 63.0
20 49 21.0
20 17 19.0
25 76 7.0
25 20 49.0
28 36 1.0
28 25 10.0
30 31 3.0
30 28 1.0
32 72 3.0
32 30 7.0
33 34 8.0
33 32 3.0
37 44 24.0
37 39 19.0
37 33 29.0
40 51 8.0
40 37 38.0
41 42 53.0
41 43 30.0
41 73 47.0
41 46 72.0
41 40 61.0
47 52 16.0
47 41 27.0
56 57 38.0
58 59 2.0
58 60 31.0
60 61 17.0
61 69 47.0
62 63 9.0
62 47 18.0
71 77 36.0
78 79 68.0
78 62 12.0
