[57, 48, 29]
0 72 68.0
72 74 3.0
1 22 26.0
1 0 7.0
2 9 15.0
2 1 9.0
3 19 25.0
3 2 18.0
19 34 8.0
4 17 11.0
4 3 10.0
5 45 6.0
5 4 8.0
6 21 16.0
6 5 14.0
7 8 38.0
7 51 7.0
7 6 30.0
10 65 22.0
10 29 69.0
10 77 7.0
10 7 38.0
29 44 44.0
29 67 63.0
29 52 66.0
11 39 12.0
11 61 32.0
12 22 16.0
13 14 2.0
13 10 49.0
15 58 18.0
15 13 1.0
16 23 42.0
16 38 46.0
16 15 16.0
18 76 4.0
18 16 7.0
20 22 24.0
24 40 1.0
24 18 1.0
25 42 60.0
25 59 6.0
25 49 14.0
25 24 71.0
26 73 24.0
26 25 10.0
27 68 55.0
27 60 49.0
27 26 18.0
28 66 17.0
28 27 45.0
44 46 28.0
30 31 12.0
30 28 1.0
32 33 13.0
32 59 7.0
35 36 2.0
35 30 25.0
37 61 57.0
41 43 18.0
41 35 1.0
47 48 95.0
47 50 24.0
47 53 63.0
48 69 18.0
48 50 5.0
48 54 1.0
55 56 13.0
56 57 34.0
57 61 40.0
57 62 18.0
57 78 36.0
62 74 48.0
63 64 17.0
63 72 68.0
64 69 47.0
70 71 4.0
70 41 30.0
75 79 4.0
75 70 6.0
