[78, 2, 60]
0 58 57.0
58 59 12.0
58 60 62.0
1 2 100.0
1 0 9.0
2 75 24.0
2 35 71.0
2 66 86.0
75 76 15.0
3 4 2.0
3 1 2.0
5 78 96.0
5 3 2.0
78 79 34.0
6 9 36.0
9 78 27.0
7 64 47.0
7 5 1.0
64 65 32.0
8 60 12.0
10 29 3.0
10 51 37.0
10 7 8.0
11 41 39.0
11 10 9.0
41 44 26.0
12 47 13.0
12 11 2.0
13 14 4.0
13 12 2.0
15 16 4.0
16 77 56.0
17 27 55.0
17 54 5.0
17 13 53.0
18 30 7.0
18 21 12.0
18 32 42.0
18 17 31.0
19 46 3.0
19 18 34.0
20 34 11.0
20 19 7.0
22 42 37.0
22 67 37.0
22 20 1.0
23 31 17.0
23 22 18.0
24 60 79.0
24 25 13.0
25 26 3.0
28 31 12.0
33 36 12.0
36 37 66.0
36 67 16.0
38 61 1.0
38 39 40.0
38 23 58.0
40 68 2.0
40 43 26.0
45 60 30.0
48 49 5.0
48 38 31.0
50 51 16.0
50 52 14.0
53 55 14.0
53 54 5.0
55 56 39.0
55 57 53.0
62 63 16.0
62 48 3.0
65 68 25.0
69 78 79.0
70 71 11.0
70 62 20.0
72 73 5.0
72 74 18.0
72 70 28.0
76 77 17.0
