[28, 4, 5]
0 43 28.0
1 12 4.0
1 0 3.0
2 4 34.0
2 1 6.0
4 69 79.0
4 18 62.0
3 4 86.0
18 34 14.0
5 64 11.0
5 74 48.0
5 29 46.0
5 63 45.0
5 2 44.0
6 76 5.0
6 5 52.0
7 66 12.0
7 6 19.0
8 9 1.0
8 7 5.0
10 71 28.0
10 50 36.0
10 8 33.0
11 51 13.0
11 10 4.0
13 26 6.0
13 11 7.0
14 61 30.0
14 15 37.0
14 13 34.0
16 59 28.0
16 14 39.0
59 77 6.0
59 60 57.0
17 52 18.0
17 33 10.0
17 67 18.0
17 16 41.0
19 20 43.0
19 40 43.0
19 17 42.0
20 25 13.0
25 65 52.0
25 68 55.0
21 65 45.0
22 55 24.0
22 19 12.0
23 24 28.0
23 53 23.0
23 22 39.0
27 39 3.0
27 23 3.0
28 30 51.0
28 69 78.0
28 54 49.0
28 37 38.0
37 70 15.0
31 48 6.0
31 27 4.0
32 72 27.0
32 31 5.0
35 47 32.0
35 36 35.0
35 32 20.0
38 41 30.0
41 42 43.0
42 55 2.0
44 75 4.0
44 35 7.0
45 73 38.0
73 74 8.0
46 56 31.0
46 44 19.0
49 56 45.0
49 57 8.0
58 67 39.0
77 78 26.0
62 69 38.0
79 46 20.0
