[62, 9, 42]
0 1 13.0
2 29 17.0
2 0 5.0
3 33 18.0
3 2 20.0
4 8 12.0
4 66 8.0
4 3 20.0
5 6 8.0
5 4 24.0
6 34 3.0
7 76 27.0
7 5 4.0
76 77 8.0
9 16 6.0
9 18 37.0
9 63 22.0
9 37 77.0
9 7 7.0
10 31 15.0
10 9 68.0
11 38 11.0
11 10 7.0
12 13 1.0
12 11 1.0
14 72 4.0
14 12 8.0
15 61 4.0
15 62 21.0
62 63 20.0
62 64 30.0
17 69 26.0
17 35 9.0
17 14 2.0
19 20 23.0
19 17 27.0
21 36 1.0
21 19 11.0
22 47 13.0
22 21 2.0
23 24 29.0
23 22 5.0
24 51 37.0
25 26 19.0
25 23 2.0
27 62 44.0
28 36 12.0
30 52 12.0
30 25 10.0
52 74 38.0
32 44 26.0
32 30 16.0
44 45 38.0
39 60 5.0
39 32 14.0
40 41 29.0
40 39 4.0
42 67 85.0
42 59 18.0
42 43 66.0
42 61 79.0
46 70 29.0
46 40 19.0
48 49 6.0
48 46 3.0
50 51 6.0
74 75 32.0
53 56 20.0
53 54 18.0
53 48 14.0
54 55 29.0
57 58 3.0
57 53 32.0
65 68 20.0
65 70 19.0
68 71 28.0
71 73 15.0
78 79 60.0
78 57 19.0
