[35, 38, 27]
0 52 8.0
1 48 37.0
1 64 12.0
1 0 4.0
2 69 18.0
2 1 9.0
3 43 2.0
3 2 10.0
4 49 4.0
4 3 16.0
5 44 27.0
5 16 43.0
5 4 49.0
6 46 11.0
6 5 24.0
7 8 4.0
7 6 23.0
9 10 5.0
9 7 1.0
10 24 38.0
11 65 2.0
11 9 4.0
12 21 6.0
12 11 1.0
13 45 3.0
13 12 5.0
14 15 1.0
14 13 2.0
15 50 25.0
17 35 44.0
35 64 16.0
35 68 38.0
35 37 24.0
18 57 19.0
18 14 7.0
19 34 39.0
19 18 3.0
20 22 8.0
20 19 2.0
23 25 18.0
23 20 8.0
26 59 2.0
26 23 2.0
27 28 11.0
27 75 3.0
27 32 67.0
27 51 35.0
27 26 92.0
28 39 38.0
29 51 30.0
29 58 44.0
30 31 12.0
30 27 16.0
33 34 23.0
33 36 29.0
38 53 92.0
38 40 50.0
38 41 1.0
38 42 62.0
38 30 34.0
47 54 4.0
47 38 96.0
55 57 1.0
56 57 68.0
60 70 1.0
60 47 3.0
61 62 4.0
61 60 2.0
63 66 2.0
63 61 1.0
67 71 76.0
67 72 22.0
67 73 39.0
67 63 50.0
74 75 9.0
76 77 1.0
76 67 66.0
78 79 4.0
78 76 1.0
