[61, 47, 7]
0 37 1.0
1 56 5.0
1 0 1.0
2 47 38.0
2 1 6.0
47 49 40.0
47 55 42.0
3 41 1.0
3 2 5.0
4 19 2.0
4 3 3.0
5 53 2.0
5 4 2.0
6 51 13.0
6 5 2.0
7 43 54.0
7 57 8.0
7 38 57.0
7 8 17.0
7 6 93.0
9 72 5.0
9 7 49.0
10 15 45.0
10 33 20.0
10 9 46.0
11 43 36.0
12 21 12.0
12 10 47.0
13 54 8.0
13 12 9.0
14 16 4.0
14 13 3.0
17 73 3.0
17 14 6.0
18 48 4.0
18 17 3.0
20 32 8.0
20 18 8.0
32 34 20.0
32 70 51.0
22 44 12.0
22 20 4.0
23 42 10.0
42 44 15.0
24 52 5.0
24 22 7.0
25 26 66.0
25 27 50.0
25 64 56.0
25 24 42.0
26 63 17.0
64 65 40.0
28 29 18.0
28 30 34.0
28 25 10.0
31 46 3.0
31 28 7.0
35 36 5.0
35 31 1.0
39 40 1.0
39 35 10.0
45 47 8.0
50 58 54.0
50 39 1.0
58 77 44.0
58 59 7.0
60 61 29.0
61 62 80.0
61 64 15.0
61 65 31.0
66 76 1.0
66 50 1.0
67 69 60.0
67 68 6.0
67 66 28.0
71 74 9.0
71 67 18.0
74 75 27.0
78 79 3.0
78 71 3.0
