[53, 29, 2]
0 3 12.0
1 18 5.0
1 0 12.0
2 69 66.0
2 9 20.0
2 5 53.0
2 16 85.0
2 1 6.0
9 12 39.0
4 32 2.0
4 2 46.0
6 7 6.0
6 4 2.0
8 17 15.0
8 6 6.0
10 28 20.0
10 8 23.0
11 21 36.0
11 10 23.0
21 22 6.0
13 60 7.0
13 11 15.0
14 52 7.0
14 13 27.0
15 21 27.0
19 44 22.0
19 14 28.0
20 33 6.0
20 19 26.0
23 34 42.0
23 20 7.0
34 35 32.0
24 29 49.0
24 23 16.0
29 30 79.0
29 37 54.0
25 26 35.0
25 57 51.0
25 24 18.0
57 59 5.0
27 29 53.0
30 31 35.0
36 53 68.0
36 25 34.0
53 54 60.0
53 55 55.0
53 56 19.0
38 67 3.0
38 36 2.0
39 58 15.0
39 68 38.0
39 38 14.0
40 41 50.0
40 45 12.0
40 39 30.0
41 75 49.0
42 43 7.0
42 40 15.0
46 47 5.0
46 42 10.0
48 49 8.0
48 46 29.0
50 51 24.0
50 48 17.0
61 62 20.0
61 50 10.0
63 64 16.0
63 61 25.0
64 65 5.0
66 70 51.0
66 63 5.0
70 71 76.0
70 72 78.0
73 74 13.0
73 75 36.0
76 77 12.0
76 78 20.0
76 66 32.0
77 79 4.0
