[7, 9, 31]
0 70 70.0
0 56 5.0
1 18 1.0
1 0 18.0
2 43 1.0
2 1 1.0
3 36 15.0
3 2 8.0
4 8 10.0
4 3 15.0
5 61 2.0
5 4 1.0
6 51 31.0
6 5 22.0
7 9 89.0
7 25 8.0
7 26 69.0
7 77 26.0
7 6 65.0
9 10 96.0
9 26 18.0
9 11 2.0
26 37 63.0
12 24 9.0
12 7 83.0
13 78 2.0
13 12 2.0
14 69 33.0
14 15 23.0
14 13 18.0
16 17 5.0
16 14 31.0
19 41 41.0
19 16 4.0
20 21 6.0
20 19 1.0
22 48 10.0
22 20 4.0
23 77 2.0
23 28 15.0
27 50 13.0
50 51 6.0
29 53 24.0
29 22 9.0
30 31 15.0
30 29 1.0
31 33 37.0
31 32 90.0
31 34 14.0
35 38 40.0
35 39 57.0
35 30 59.0
40 41 17.0
42 44 86.0
42 35 30.0
44 45 40.0
44 71 35.0
46 47 16.0
46 42 9.0
49 68 13.0
49 46 11.0
52 53 8.0
54 55 1.0
54 49 5.0
57 70 54.0
58 59 5.0
58 54 2.0
60 62 15.0
60 58 3.0
62 63 75.0
62 75 19.0
64 65 12.0
64 66 31.0
64 60 4.0
67 70 79.0
67 72 63.0
72 73 23.0
72 74 27.0
74 76 3.0
79 64 40.0
