[3, 45, 75]
0 47 15.0
1 29 11.0
1 0 25.0
2 5 16.0
2 42 9.0
2 1 7.0
5 37 24.0
3 34 40.0
3 41 62.0
3 68 82.0
3 32 15.0
3 2 28.0
4 53 20.0
4 3 37.0
6 25 9.0
6 4 10.0
7 8 34.0
7 6 9.0
8 67 37.0
9 43 40.0
9 10 15.0
9 7 26.0
10 65 2.0
11 66 42.0
11 12 28.0
11 9 39.0
13 46 2.0
13 11 8.0
14 27 23.0
14 13 28.0
15 69 6.0
15 14 1.0
16 43 23.0
16 44 1.0
17 18 20.0
17 45 57.0
45 49 84.0
45 51 36.0
19 40 10.0
19 52 30.0
19 15 29.0
52 54 50.0
20 21 47.0
20 22 21.0
20 19 17.0
23 24 20.0
23 20 15.0
26 27 10.0
26 45 9.0
28 76 5.0
28 71 35.0
28 30 70.0
31 50 23.0
31 23 19.0
33 74 37.0
33 48 17.0
33 31 23.0
35 48 36.0
36 38 13.0
36 33 32.0
38 39 12.0
55 56 2.0
55 36 24.0
57 58 8.0
57 61 45.0
57 55 30.0
58 59 49.0
58 60 5.0
60 62 21.0
63 64 37.0
63 69 3.0
64 70 35.0
70 71 19.0
72 73 11.0
72 57 36.0
75 77 77.0
75 78 100.0
75 79 62.0
75 72 34.0
