[4, 78, 20]
0 47 1.0
1 46 24.0
1 0 27.0
2 24 36.0
2 1 22.0
24 25 29.0
3 63 4.0
3 11 11.0
3 2 1.0
4 59 40.0
4 62 13.0
4 13 76.0
4 21 27.0
4 3 96.0
13 38 27.0
5 63 59.0
6 16 12.0
6 4 82.0
7 73 15.0
7 64 67.0
7 76 39.0
7 6 56.0
8 9 14.0
8 7 47.0
10 12 8.0
10 8 10.0
14 29 1.0
14 10 1.0
15 71 17.0
15 14 1.0
17 26 1.0
17 15 18.0
18 65 13.0
18 17 8.0
19 36 23.0
19 18 13.0
20 21 30.0
20 56 29.0
20 41 71.0
20 66 38.0
22 77 6.0
22 19 10.0
23 24 51.0
27 30 15.0
27 78 18.0
27 22 44.0
30 78 87.0
28 31 14.0
28 27 48.0
32 37 36.0
32 78 32.0
33 34 57.0
34 35 26.0
34 67 1.0
35 37 3.0
39 70 65.0
39 28 1.0
70 72 3.0
40 78 43.0
40 42 39.0
43 44 3.0
43 39 2.0
45 48 28.0
45 43 4.0
48 49 19.0
50 51 1.0
50 45 17.0
52 53 1.0
52 50 16.0
54 55 3.0
54 52 1.0
57 58 49.0
57 68 27.0
57 54 1.0
58 60 9.0
61 69 4.0
61 70 56.0
74 75 36.0
74 79 11.0
74 57 42.0
