[4, 74, 43]
0 51 1.0
1 33 7.0
1 0 1.0
2 21 42.0
2 26 70.0
2 17 45.0
2 1 31.0
3 23 7.0
3 2 19.0
4 12 36.0
4 34 96.0
4 5 51.0
4 6 31.0
4 3 41.0
7 27 1.0
7 4 27.0
8 63 3.0
8 7 1.0
9 11 16.0
9 8 17.0
10 13 34.0
10 14 30.0
10 9 29.0
15 47 8.0
15 10 48.0
16 57 3.0
16 15 1.0
18 64 9.0
18 16 2.0
19 66 1.0
19 18 7.0
20 36 7.0
20 19 5.0
22 24 17.0
22 20 14.0
25 30 4.0
25 22 6.0
28 29 10.0
28 25 13.0
31 32 5.0
31 28 24.0
35 37 13.0
35 31 5.0
38 39 1.0
38 35 2.0
40 49 5.0
40 38 8.0
41 42 1.0
41 40 4.0
43 52 98.0
43 58 23.0
43 48 85.0
43 53 83.0
43 41 70.0
44 54 5.0
44 43 90.0
45 46 1.0
45 44 12.0
50 55 1.0
50 45 2.0
56 59 7.0
56 50 1.0
60 61 59.0
60 62 51.0
60 65 39.0
60 56 2.0
67 68 10.0
67 60 64.0
69 70 24.0
69 73 24.0
69 71 2.0
69 67 37.0
72 74 8.0
72 69 31.0
74 75 32.0
74 76 20.0
74 77 79.0
76 78 26.0
76 79 3.0
