[25, 72, 53]
0 77 3.0
1 32 1.0
1 0 3.0
2 10 3.0
2 70 19.0
2 1 40.0
3 67 5.0
3 2 10.0
4 25 45.0
4 3 5.0
25 33 70.0
25 53 34.0
25 44 1.0
5 6 9.0
5 4 4.0
7 8 46.0
7 39 11.0
7 73 19.0
7 5 40.0
8 14 5.0
9 42 1.0
9 7 56.0
11 63 1.0
11 9 2.0
12 59 44.0
12 11 3.0
13 30 12.0
13 12 3.0
15 16 6.0
15 13 1.0
17 18 5.0
17 15 4.0
19 43 1.0
19 17 6.0
20 21 27.0
21 33 43.0
21 34 13.0
22 59 57.0
23 58 33.0
23 60 64.0
23 24 54.0
23 19 54.0
58 62 8.0
53 54 53.0
53 55 27.0
26 65 30.0
26 45 3.0
26 23 41.0
27 28 4.0
27 26 35.0
29 30 41.0
29 61 61.0
29 31 60.0
31 68 39.0
68 69 19.0
35 36 44.0
35 27 2.0
36 40 13.0
37 74 21.0
37 38 33.0
37 41 37.0
37 35 53.0
38 46 29.0
38 47 6.0
48 74 19.0
49 53 68.0
50 51 5.0
50 37 77.0
52 75 10.0
52 50 1.0
56 57 4.0
56 52 1.0
62 64 13.0
66 72 44.0
72 76 50.0
72 78 24.0
69 71 17.0
69 72 10.0
79 56 47.0
